"Area","Sektion","Station","year","week","day","Längdgr_std","length_group","netID","netID2","age"
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",4
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",4
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",3
"FM",2,36,1999,32,2,2,15.1,"FM.1999.36","FM.1999.32.2.2.36",4
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",5
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",4
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",4
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",4
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",4
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,1999,32,3,2,15.1,"FM.1999.36","FM.1999.32.3.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",4
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",4
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",4
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",4
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,4,2,15.1,"FM.2000.36","FM.2000.32.4.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",5
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",4
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",2
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",4
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,32,5,2,15.1,"FM.2000.36","FM.2000.32.5.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",4
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",4
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",4
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",4
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",5
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",3
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",4
"FM",2,36,2000,33,1,2,15.1,"FM.2000.36","FM.2000.33.1.2.36",4
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",2
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",4
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",4
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",4
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",4
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",4
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",3
"FM",2,36,2000,33,2,2,15.1,"FM.2000.36","FM.2000.33.2.2.36",4
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",4
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,3,2,15.1,"FM.2000.36","FM.2000.33.3.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",4
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",4
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",2
"FM",2,36,2000,33,4,2,15.1,"FM.2000.36","FM.2000.33.4.2.36",3
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",3
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",6
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",4
"FM",1,31,1991,31,2,2,17.6,"FM.1991.31","FM.1991.31.2.1.31",3
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",5
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",5
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",4
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",4
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",5
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",4
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",4
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",5
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",3
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",5
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",4
"FM",1,31,1991,31,3,2,17.6,"FM.1991.31","FM.1991.31.3.1.31",4
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",4
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",6
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",5
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",4
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",3
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",4
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",5
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",5
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",4
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",4
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",4
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",3
"FM",1,31,1991,31,4,2,17.6,"FM.1991.31","FM.1991.31.4.1.31",3
"FM",1,31,1991,31,5,2,17.6,"FM.1991.31","FM.1991.31.5.1.31",4
"FM",1,31,1991,31,5,2,17.6,"FM.1991.31","FM.1991.31.5.1.31",4
"FM",1,31,1991,31,5,2,17.6,"FM.1991.31","FM.1991.31.5.1.31",4
"FM",1,31,1991,31,5,2,17.6,"FM.1991.31","FM.1991.31.5.1.31",4
"FM",1,31,1991,31,5,2,17.6,"FM.1991.31","FM.1991.31.5.1.31",3
"FM",1,31,1991,31,5,2,17.6,"FM.1991.31","FM.1991.31.5.1.31",4
"FM",1,31,1991,31,5,2,17.6,"FM.1991.31","FM.1991.31.5.1.31",5
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",4
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",4
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",4
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",3
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",5
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",4
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",4
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",5
"FM",1,31,1991,32,2,2,17.6,"FM.1991.31","FM.1991.32.2.1.31",3
"FM",1,31,1991,32,3,2,17.6,"FM.1991.31","FM.1991.32.3.1.31",4
"FM",1,31,1991,32,3,2,17.6,"FM.1991.31","FM.1991.32.3.1.31",5
"FM",1,31,1991,32,3,2,17.6,"FM.1991.31","FM.1991.32.3.1.31",4
"FM",1,31,1991,32,3,2,17.6,"FM.1991.31","FM.1991.32.3.1.31",3
"FM",1,31,1991,32,3,2,17.6,"FM.1991.31","FM.1991.32.3.1.31",3
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",5
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",3
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",6
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,4,2,17.6,"FM.1992.31","FM.1992.31.4.1.31",4
"FM",1,31,1992,31,5,2,17.6,"FM.1992.31","FM.1992.31.5.1.31",4
"FM",1,31,1992,31,5,2,17.6,"FM.1992.31","FM.1992.31.5.1.31",3
"FM",1,31,1992,31,5,2,17.6,"FM.1992.31","FM.1992.31.5.1.31",4
"FM",1,31,1992,31,5,2,17.6,"FM.1992.31","FM.1992.31.5.1.31",3
"FM",1,31,1992,31,5,2,17.6,"FM.1992.31","FM.1992.31.5.1.31",4
"FM",1,31,1992,31,5,2,17.6,"FM.1992.31","FM.1992.31.5.1.31",5
"FM",1,31,1992,31,5,2,17.6,"FM.1992.31","FM.1992.31.5.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",5
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",5
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",3
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",6
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",3
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",3
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",3
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",4
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",5
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",3
"FM",1,31,1992,32,2,2,17.6,"FM.1992.31","FM.1992.32.2.1.31",5
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",5
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",5
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",4
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",4
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",4
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",4
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",3
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",4
"FM",1,31,1992,32,3,2,17.6,"FM.1992.31","FM.1992.32.3.1.31",3
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",4
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",3
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",4
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",5
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",5
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",4
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",4
"FM",1,31,1992,32,4,2,17.6,"FM.1992.31","FM.1992.32.4.1.31",4
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",4
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",5
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",4
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",4
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",5
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",4
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",5
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",5
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",4
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",3
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",4
"FM",1,31,1992,32,5,2,17.6,"FM.1992.31","FM.1992.32.5.1.31",4
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",4
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",6
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",5
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",4
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",3
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",4
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",4
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",3
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",4
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",4
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",5
"FM",1,31,1993,31,2,2,17.6,"FM.1993.31","FM.1993.31.2.1.31",6
"FM",1,31,1993,31,3,2,17.6,"FM.1993.31","FM.1993.31.3.1.31",5
"FM",1,31,1993,31,3,2,17.6,"FM.1993.31","FM.1993.31.3.1.31",4
"FM",1,31,1993,31,3,2,17.6,"FM.1993.31","FM.1993.31.3.1.31",4
"FM",1,31,1993,31,3,2,17.6,"FM.1993.31","FM.1993.31.3.1.31",4
"FM",1,31,1993,31,3,2,17.6,"FM.1993.31","FM.1993.31.3.1.31",3
"FM",1,31,1993,31,3,2,17.6,"FM.1993.31","FM.1993.31.3.1.31",4
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",5
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",3
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",4
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",4
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",4
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",4
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",4
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",5
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",4
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",5
"FM",1,31,1993,31,4,2,17.6,"FM.1993.31","FM.1993.31.4.1.31",3
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",4
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",3
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",4
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",6
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",4
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",4
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",4
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",4
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",5
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",4
"FM",1,31,1993,31,5,2,17.6,"FM.1993.31","FM.1993.31.5.1.31",3
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",5
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",3
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",4
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",4
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",5
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",5
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",4
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",4
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",5
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",4
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",3
"FM",1,31,1993,32,2,2,17.6,"FM.1993.31","FM.1993.32.2.1.31",4
"FM",1,31,1993,32,3,2,17.6,"FM.1993.31","FM.1993.32.3.1.31",4
"FM",1,31,1993,32,3,2,17.6,"FM.1993.31","FM.1993.32.3.1.31",5
"FM",1,31,1993,32,3,2,17.6,"FM.1993.31","FM.1993.32.3.1.31",5
"FM",1,31,1993,32,3,2,17.6,"FM.1993.31","FM.1993.32.3.1.31",3
"FM",1,31,1993,32,3,2,17.6,"FM.1993.31","FM.1993.32.3.1.31",4
"FM",1,31,1993,32,3,2,17.6,"FM.1993.31","FM.1993.32.3.1.31",4
"FM",1,31,1993,32,3,2,17.6,"FM.1993.31","FM.1993.32.3.1.31",4
"FM",1,31,1994,31,2,2,17.6,"FM.1994.31","FM.1994.31.2.1.31",4
"FM",1,31,1994,31,2,2,17.6,"FM.1994.31","FM.1994.31.2.1.31",4
